name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
8159 sideroad 30 ,2020-06-20,28.5,15.6,22.6,28.8,15.6,22.7,16.2,69.5,0.08,100,16.67,rain,0,0,18.4,10.3,158.1,1017.3,36.2,11.4,232.3,20,10,,2020-06-20T05:39:34,2020-06-20T21:06:24,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-06-21,29.2,15,22.8,29.9,15,23,16.9,71.3,0.075,100,4.17,rain,0,0,38.2,22,193.2,1014,29.4,13.6,245.8,20.9,8,,2020-06-21T05:39:47,2020-06-21T21:06:36,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-06-22,25.7,17.8,21.7,25.7,17.8,21.7,17.4,78.1,0.131,100,4.17,rain,0,0,25.9,11.3,209.9,1013.2,83,13.6,169.8,14.6,7,,2020-06-22T05:40:03,2020-06-22T21:06:45,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-06-23,22.6,16,19.6,22.6,16,19.6,18.1,91.4,9.395,100,37.5,rain,0,0,46.4,29.2,208.1,1004.4,82.1,12,86.7,7.8,4,,2020-06-23T05:40:20,2020-06-23T21:06:53,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-06-24,19.3,12.8,15.6,19.3,12.8,15.6,10.8,74.1,0.788,100,29.17,rain,0,0,47.8,31.2,258.9,1007,77.8,17.3,237.7,20.7,10,,2020-06-24T05:40:39,2020-06-24T21:06:58,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71352099999,71297099999,CZEL,71368099999,71624099999,CWLS,71631099999,71263099999,F5184,71833099999"
8159 sideroad 30 ,2020-06-25,22.9,9.2,16.7,22.9,9.2,16.7,10.7,70.1,0,0,0,,0,0,39.2,24.5,257,1013.6,37.2,15,242.6,21.1,8,,2020-06-25T05:41:00,2020-06-25T21:07:01,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,71297099999,CZEL,71368099999,71624099999,CWLS,71631099999,71263099999,F5184,71833099999"
8159 sideroad 30 ,2020-06-26,26.2,11.6,19.4,26.2,11.6,19.4,12.1,65.9,0,0,0,,0,0,36.7,23.8,254.9,1014.4,49.5,14.7,310.2,26.7,10,,2020-06-26T05:41:23,2020-06-26T21:07:01,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-06-27,25.1,17.9,21.1,25.1,17.9,21.1,17.6,81.3,10.484,100,33.33,rain,0,0,39.6,24.8,263.9,1007.8,66.8,13.1,187.2,16.3,6,,2020-06-27T05:41:48,2020-06-27T21:07:00,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-06-28,26.2,14.3,20,26.2,14.3,20,15.6,78.3,0.026,100,4.17,rain,0,0,34.9,14.3,326.4,1010.1,19.1,14.7,350.7,30.2,10,,2020-06-28T05:42:14,2020-06-28T21:06:56,0.25,Rain,Clear conditions throughout the day with morning rain.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-06-29,28.3,14,22.2,28.1,14,22.3,14.4,63.9,0.028,100,4.17,rain,0,0,25.9,12.8,6.3,1015.3,12.9,14.7,247.7,21.5,8,,2020-06-29T05:42:43,2020-06-29T21:06:50,0.3,Rain,Clear conditions throughout the day with afternoon rain.,rain,"71352099999,71297099999,CZEL,71368099999,71624099999,CWLS,71631099999,71263099999,F5184,71833099999"
8159 sideroad 30 ,2020-06-30,27.3,15.4,21.9,27.6,15.4,21.9,15,66.1,0,0,0,,0,0,25.6,14.1,71.2,1017,17.1,13.8,304.9,26.3,10,,2020-06-30T05:43:13,2020-06-30T21:06:42,0.34,Clear,Clear conditions throughout the day.,clear-day,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-07-01,28.5,14.4,22.4,28.5,14.4,22.5,15.1,66.7,0,0,0,,0,0,32,14.2,21.7,1016.2,13.8,14,321.5,27.8,10,,2020-07-01T05:43:46,2020-07-01T21:06:32,0.37,Clear,Clear conditions throughout the day.,clear-day,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-07-02,30.2,17.3,24.1,30.8,17.3,24.2,15.5,59.9,0,0,0,,0,0,34,22.9,317,1015.9,14.2,14.7,332.8,28.8,9,,2020-07-02T05:44:20,2020-07-02T21:06:19,0.41,Clear,Clear conditions throughout the day.,clear-day,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-07-03,29.1,17.7,23.8,30.5,17.7,24.3,17.1,67.6,0,0,0,,0,0,40.3,19.7,336.7,1015.6,14,14.7,296.1,25.6,10,,2020-07-03T05:44:55,2020-07-03T21:06:04,0.45,Clear,Clear conditions throughout the day.,clear-day,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-07-04,29.1,16.8,23.2,28,16.8,22.9,12.1,53.5,0,0,0,,0,0,28.1,15.8,16.4,1017.3,7,14.7,335.7,29,10,,2020-07-04T05:45:32,2020-07-04T21:05:47,0.48,Clear,Clear conditions throughout the day.,clear-day,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-07-05,30,12,22,28.7,12,21.7,10.3,51.8,0,0,0,,0,0,22.3,12.5,338.5,1017.1,20.2,14.7,321.8,27.8,10,,2020-07-05T05:46:11,2020-07-05T21:05:27,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-07-06,31.1,15.8,23.9,31,15.8,23.9,15.7,63.4,0,0,0,,0,0,25.9,12.4,110.6,1017.7,22.9,14.3,303.2,26.3,9,,2020-07-06T05:46:51,2020-07-06T21:05:06,0.55,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-07-07,32,16.5,24.8,32,16.5,25,16.5,63.3,0,0,0,,0,0,36,13.9,271.6,1015.8,14.1,14.3,294,25.4,9,,2020-07-07T05:47:33,2020-07-07T21:04:42,0.58,Clear,Clear conditions throughout the day.,clear-day,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-07-08,32.2,18.5,25.6,34.3,18.5,26.4,19.3,70.3,0.263,100,12.5,rain,0,0,27.7,15.9,259.5,1014.4,29.4,13.5,256.3,22.2,9,,2020-07-08T05:48:16,2020-07-08T21:04:16,0.61,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain clearing later.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999,71263099999,F5184,71833099999"
8159 sideroad 30 ,2020-07-09,32.6,17.2,25.1,33.6,17.2,25.7,18.5,69.8,1.136,100,25,rain,0,0,35.3,17,226.8,1014,15.3,12,295.1,25.5,10,,2020-07-09T05:49:01,2020-07-09T21:03:47,0.64,Rain,Clear conditions throughout the day with rain.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-07-10,30.7,19.3,23.5,33.2,19.3,24.1,19.8,81.3,37.209,100,37.5,rain,0,0,63,22.3,138.5,1010.8,37.5,14.4,258.2,22.3,10,,2020-07-10T05:49:47,2020-07-10T21:03:17,0.68,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,AV116,F5184,71833099999"
8159 sideroad 30 ,2020-07-11,23.5,18,20.8,23.5,18,20.8,18.6,87.8,1.565,100,37.5,rain,0,0,44.1,27.9,304,1006,75.6,11.3,147.4,12.7,5,,2020-07-11T05:50:34,2020-07-11T21:02:44,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-07-12,23.2,15.1,19.1,23.2,15.1,19.1,14.9,77.6,0,0,0,,0,0,38.2,20,293.6,1008.8,27.9,14.7,252.5,21.9,8,,2020-07-12T05:51:23,2020-07-12T21:02:09,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-07-13,22,14.1,18.3,22,14.1,18.3,14.4,78.8,0,0,0,,0,0,35.3,20.5,308.9,1013.6,42.4,14.7,275.5,23.7,10,,2020-07-13T05:52:13,2020-07-13T21:01:32,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-07-14,25.2,13.2,19.6,25.2,13.2,19.6,14.3,73.8,0,0,0,,0,0,28.1,11.4,303.3,1019,32.6,14.7,238.4,20.6,8,,2020-07-14T05:53:04,2020-07-14T21:00:53,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-07-15,27.7,13.7,21.3,28.2,13.7,21.4,15.8,73.8,0,0,0,,0,0,28.4,15.7,147.1,1020.8,35.5,12.2,284.6,24.7,9,,2020-07-15T05:53:56,2020-07-15T21:00:12,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,71263099999,F5184,71833099999,CXTO"
8159 sideroad 30 ,2020-07-16,24.5,18.9,21.4,24.5,18.9,21.4,19.6,89.8,2.433,100,29.17,rain,0,0,41,15.7,135.8,1017,71.8,13.7,94,8.1,5,,2020-07-16T05:54:49,2020-07-16T20:59:29,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,AV116,F5184,71833099999"
8159 sideroad 30 ,2020-07-17,28.2,16.1,22.4,28.5,16.1,22.5,17.1,74.8,0.308,100,8.33,rain,0,0,37.4,19.1,265.9,1019.6,35,14.7,295.1,25.7,10,,2020-07-17T05:55:43,2020-07-17T20:58:43,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-07-18,29.7,15,23.4,30.6,15,23.7,17.6,72.8,0,0,0,,0,0,40.3,23,225.5,1017.7,15.1,14.5,314.2,27.2,10,,2020-07-18T05:56:38,2020-07-18T20:57:56,0.93,Clear,Clear conditions throughout the day.,clear-day,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-07-19,28.1,20.2,23.1,31.3,20.2,23.3,20.2,84.2,6.193,100,16.67,rain,0,0,64.5,22.6,229.4,1010.4,52.3,14.7,130.3,11.3,5,,2020-07-19T05:57:34,2020-07-19T20:57:06,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-07-20,25.3,16.8,21.5,25.3,16.8,21.5,17.1,77.2,0,0,0,,0,0,42.5,25.4,280.1,1013.6,27.4,14.7,313,27,10,,2020-07-20T05:58:31,2020-07-20T20:56:15,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-07-21,24.3,12.8,18.7,24.3,12.8,18.7,14.4,77.5,0,0,0,,0,0,25.9,9,328.6,1018.9,48.3,14.9,178.1,15.4,7,,2020-07-21T05:59:29,2020-07-21T20:55:22,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-07-22,24,17,20.4,24,17,20.4,18.3,87.4,8.401,100,29.17,rain,0,0,38.5,17.8,205.6,1015.6,87.1,14.6,139.5,12.2,5,,2020-07-22T06:00:28,2020-07-22T20:54:27,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71352099999,71297099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-07-23,25.3,16.7,20.9,25.3,16.7,20.9,17.1,80.6,0.148,100,12.5,rain,0,0,31,15.3,4.3,1018.2,49,9.4,166.4,14.4,7,,2020-07-23T06:01:27,2020-07-23T20:53:29,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-07-24,27.1,15.8,21.1,27.2,15.8,21.1,15.2,71.4,0,0,0,,0,0,25.2,13.2,42.6,1021.7,29.2,14.7,263.8,22.6,9,,2020-07-24T06:02:27,2020-07-24T20:52:30,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-07-25,27.6,14.3,21.3,27.7,14.3,21.3,14.7,69.3,0,0,0,,0,0,28.1,15.4,266,1020.8,25.6,13.6,308.2,26.9,9,,2020-07-25T06:03:28,2020-07-25T20:51:30,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-07-26,30.2,16.4,23.6,32,16.4,24.2,17.9,72,0,0,0,,0,0,39.2,26.9,250.6,1016.8,30.3,14.7,292.8,25.4,10,,2020-07-26T06:04:29,2020-07-26T20:50:27,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-07-27,28,20.4,24.5,30.3,20.4,25,20.7,80.1,0.595,100,20.83,rain,0,0,48.2,24.6,258.9,1010,49.2,14.7,202.1,17.4,7,,2020-07-27T06:05:31,2020-07-27T20:49:23,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"71352099999,CZEL,71368099999,CWLS,CXHM,71631099999,F5184,71833099999,CXTO"
8159 sideroad 30 ,2020-07-28,26.2,15.2,21.1,26.2,15.2,21.1,14.9,71.4,0.037,100,8.33,rain,0,0,43.5,27.6,266.9,1011.6,20.5,14.7,265,22.9,9,,2020-07-28T06:06:34,2020-07-28T20:48:16,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-07-29,25.6,17.1,21,25.6,17.1,21,15.5,72.4,0.76,100,20.83,rain,0,0,39.2,16.3,272.3,1012.5,47,14.7,252.5,21.8,10,,2020-07-29T06:07:37,2020-07-29T20:47:09,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-07-30,25.9,12.3,19.4,25.9,12.3,19.4,13.5,71.5,0,0,0,,0,0,28.1,16.4,322.5,1013.9,15.7,14.8,334.6,29.1,10,,2020-07-30T06:08:40,2020-07-30T20:45:59,0.36,Clear,Clear conditions throughout the day.,clear-day,"71352099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999,71263099999,F5184,71833099999"
8159 sideroad 30 ,2020-07-31,27.1,14.6,21,27.1,14.6,21,14.2,68.5,0,0,0,,0,0,22,13.6,29.5,1014.2,21.5,14.7,231.4,20,8,,2020-07-31T06:09:44,2020-07-31T20:44:48,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-08-01,27.8,15.4,21.8,27.4,15.4,21.7,14.7,67.6,1.273,100,8.33,rain,0,0,38.9,17.3,94.8,1014.5,50,14.5,268.1,23.3,10,,2020-08-01T06:10:48,2020-08-01T20:43:35,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,AV116,F5184,71833099999"
8159 sideroad 30 ,2020-08-02,25.7,16.8,20.5,25.7,16.8,20.5,18.9,90.9,32.103,100,91.67,rain,0,0,92.5,32.1,195.4,1006.7,83.3,11.9,146.5,12.6,7,,2020-08-02T06:11:53,2020-08-02T20:42:21,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-08-03,22.8,15.7,18.5,22.8,15.7,18.5,16.6,88.8,16.369,100,25,rain,0,0,47.9,15.9,305.9,1015.8,62.5,13.8,136.6,11.8,6,,2020-08-03T06:12:58,2020-08-03T20:41:05,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-08-04,23.5,14.9,18.8,23.5,14.9,18.8,16.8,89,4.16,100,33.33,rain,0,0,42.5,24.3,343.3,1013.2,78.2,10.4,159.5,13.7,8,,2020-08-04T06:14:04,2020-08-04T20:39:48,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-08-05,19.8,12.1,16,19.8,12.1,16,11.2,75.2,0.223,100,12.5,rain,0,0,41.7,26.7,274.7,1018.2,38.5,14.7,294.1,25.4,10,,2020-08-05T06:15:09,2020-08-05T20:38:29,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"71352099999,71297099999,CZEL,71368099999,71624099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-08-06,22.9,9.3,16.9,22.9,9.3,16.9,10.6,70.1,0,0,0,,0,0,15.1,7.9,20.5,1022,33.7,13.2,274.3,23.8,10,,2020-08-06T06:16:15,2020-08-06T20:37:09,0.6,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-08-07,24.9,11.4,18.5,24.9,11.4,18.5,11.9,68.3,0,0,0,,0,0,16.6,9.8,73.8,1022.4,36.4,13.7,256.8,22.2,10,,2020-08-07T06:17:22,2020-08-07T20:35:47,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-08-08,26,12.9,19.8,26,12.9,19.8,12.8,66.7,0,0,0,,0,0,20.9,12.6,256.5,1022.3,28.2,14.5,285.5,24.7,10,,2020-08-08T06:18:28,2020-08-08T20:34:24,0.66,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-08-09,27.2,17.4,22,29.6,17.4,22.2,18.3,79.4,0.045,100,8.33,rain,0,0,49.7,24.6,244.6,1019,44,14.7,221.8,19,9,,2020-08-09T06:19:35,2020-08-09T20:33:00,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,AV116,F5184,71833099999"
8159 sideroad 30 ,2020-08-10,29.6,18.2,24.1,31.3,18.2,24.7,19.3,76.3,0,0,0,,0,0,47.5,21.9,224.9,1015.9,30.3,14.4,272.5,23.5,9,,2020-08-10T06:20:41,2020-08-10T20:31:35,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-08-11,24.6,14.4,21.6,24.6,14.4,21.6,16.9,75.8,0,0,0,,0,0,39.2,22.5,265.4,1012.8,37.3,14.5,184.6,16,7,,2020-08-11T06:21:48,2020-08-11T20:30:08,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-08-12,27.8,9.8,19.3,27.2,9.8,19.2,11.8,66.7,0,0,0,,0,0,24.1,11.1,277.3,1020.3,13.7,14,292.1,25.2,9,,2020-08-12T06:22:55,2020-08-12T20:28:40,0.79,Clear,Clear conditions throughout the day.,clear-day,"CZEL,71624099999,CWLS,CXHM,71534099999,71263099999,F5184,71833099999,CXTO,71352099999,71368099999,71631099999,AV116"
8159 sideroad 30 ,2020-08-13,27.5,15.2,21.8,27.6,15.2,21.8,14.8,67.4,0,0,0,,0,0,25.2,11.1,65.4,1021.7,4.9,14.3,291.7,25,9,,2020-08-13T06:24:02,2020-08-13T20:27:10,0.82,Clear,Clear conditions throughout the day.,clear-day,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-08-14,26.8,16.3,21.5,26.6,16.3,21.4,12.9,60.7,0,0,0,,0,0,35.3,21.5,90.9,1020.5,4.9,14.7,295.3,25.6,9,,2020-08-14T06:25:10,2020-08-14T20:25:40,0.86,Clear,Clear conditions throughout the day.,clear-day,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-08-15,26.2,13.4,20.5,26.2,13.4,20.5,15,72,0,0,0,,0,0,33.8,15.5,94.3,1016.9,21.3,14.3,235.6,20.3,9,,2020-08-15T06:26:17,2020-08-15T20:24:09,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,CWLS,71631099999,AV116,F5184,71833099999"
8159 sideroad 30 ,2020-08-16,21.3,15.9,19.2,21.3,15.9,19.2,16.5,84.9,1.406,100,25,rain,0,0,34.9,21.2,219.2,1015,50.2,14.7,158.8,13.7,6,,2020-08-16T06:27:24,2020-08-16T20:22:36,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-08-17,23.9,14.6,18.2,23.9,14.6,18.2,14.8,82.2,0.438,100,20.83,rain,0,0,35.3,20.8,298.6,1014.5,37.5,10,199.8,17.2,9,,2020-08-17T06:28:32,2020-08-17T20:21:02,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-08-18,21.7,10.9,16,21.7,10.9,16,11.4,76.3,0.026,100,4.17,rain,0,0,38.6,22.5,306.3,1014.8,20.5,14.7,250.4,21.7,9,,2020-08-18T06:29:39,2020-08-18T20:19:28,0,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-08-19,21.1,8,14.6,21.1,8,14.6,8.5,70.4,0.08,100,4.17,rain,0,0,29.5,15.3,325.8,1018.7,22.3,14.7,293.8,25.2,10,,2020-08-19T06:30:47,2020-08-19T20:17:52,0.02,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-08-20,25.2,7.4,16.6,25.2,7.4,16.6,11,72.2,0,0,0,,0,0,37.9,25.6,229.5,1017.7,16.2,14.1,279.7,24.2,9,,2020-08-20T06:31:54,2020-08-20T20:16:15,0.06,Clear,Clear conditions throughout the day.,clear-day,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-08-21,26.7,13.9,20.1,27.4,13.9,20.1,15.3,75,0.103,100,4.17,rain,0,0,38.5,19.4,269.7,1014.4,24.3,14.7,253.5,21.7,8,,2020-08-21T06:33:01,2020-08-21T20:14:38,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-08-22,29.1,15.1,21.7,28.5,15.1,21.7,15.4,71.7,0.026,100,4.17,rain,0,0,28.8,15.6,263.5,1015,21.5,12.2,284.3,24.7,9,,2020-08-22T06:34:09,2020-08-22T20:13:00,0.13,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-08-23,29.9,14.2,22.1,30,14.2,22.2,16,71.8,0.028,100,4.17,rain,0,0,30.2,16.7,239.5,1016.9,15.3,12.1,245.8,21.3,9,,2020-08-23T06:35:16,2020-08-23T20:11:20,0.16,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-08-24,29.4,16,23.2,29.7,16,23.4,17.5,73.2,0,0,0,,0,0,38.9,23.1,248.1,1015.7,28.6,13.4,247.5,21.1,9,,2020-08-24T06:36:24,2020-08-24T20:09:40,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-08-25,25.9,16.1,21.5,25.9,16.1,21.5,15.3,71.6,0.634,100,12.5,rain,0,0,44.2,27.5,316,1014.7,23.5,14.7,263.4,22.7,9,,2020-08-25T06:37:31,2020-08-25T20:08:00,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999,71263099999,F5184,71833099999"
8159 sideroad 30 ,2020-08-26,21.2,10.3,16.3,21.2,10.3,16.3,13.9,86.7,3.258,100,16.67,rain,0,0,83.2,13.1,165.1,1016.8,61,14.4,105.8,9.1,5,,2020-08-26T06:38:39,2020-08-26T20:06:18,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999,71263099999,F5184,71833099999"
8159 sideroad 30 ,2020-08-27,25.1,16,20.5,25.1,16,20.5,17.4,83.6,3.561,100,16.67,rain,0,0,109.1,26.8,256.2,1010.3,51,13.7,143.8,12.3,8,,2020-08-27T06:39:46,2020-08-27T20:04:36,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71352099999,71297099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999,F5184,71833099999"
