Crop,Year,Yield,levels
Soy,2079,262.5908485331138,National
Soy,2080,266.5155290370577,National
Soy,2081,268.57558246732054,National
Soy,2082,265.67703795739385,National
Soy,2083,270.29218560475226,National
Soy,2084,271.5596625784302,National
Soy,2085,275.9394696143165,National
Soy,2086,279.7924562187652,National
Soy,2087,283.2622222544349,National
Soy,2088,285.3506492331735,National
Soy,2089,288.9373946605847,National
Soy,2090,291.2496546887801,National
Soy,2091,292.91084615621924,National
Soy,2092,293.1044965666715,National
Soy,2093,298.13773414166167,National
Soy,2094,304.58478348058725,National
Soy,2095,305.7845529757341,National
Soy,2096,310.83268682306016,National
Soy,2097,314.007105553898,National
Soy,2098,314.0026601388521,National
Soy,2099,318.7698277365994,National
Soy,2100,317.39225493431775,National
Soy,2101,321.75700706998003,National
