name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
8159 sideroad 30 ,2024-01-31,0.6,-1.2,0.0,0.5,-5.6,-3.1,-0.7,95.0,0.0,0,0.0,,0.0,0.9,32.3,21.9,229.7,1016.5,85.5,10.8,31.7,2.5,1,10.0,2024-01-31T07:39:29,2024-01-31T17:30:23,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,F5184"
8159 sideroad 30 ,2024-02-01,1.6,0.5,1.0,-1.4,-5.0,-3.2,0.7,97.3,0.224,100,12.5,"rain,snow",0.0,0.3,38.9,25.6,247.0,1011.5,90.3,7.5,19.0,1.6,1,10.0,2024-02-01T07:38:24,2024-02-01T17:31:45,0.73,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow in the morning and afternoon.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,F5184"
8159 sideroad 30 ,2024-02-02,1.5,-4.2,-1.4,-2.7,-8.0,-5.6,-3.3,86.5,0.0,0,0.0,,0.0,0.3,31.3,20.4,6.5,1019.1,65.6,16.1,90.5,7.9,4,10.0,2024-02-02T07:37:18,2024-02-02T17:33:08,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,F5184"
8159 sideroad 30 ,2024-02-03,0.1,-7.7,-4.1,-1.8,-10.1,-5.6,-5.9,87.7,0.0,0,0.0,,0.0,0.4,11.5,10.7,292.6,1022.2,17.2,16.2,137.7,12.1,5,10.0,2024-02-03T07:36:10,2024-02-03T17:34:30,0.79,Clear,Clear conditions throughout the day.,clear-day,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,F5184"
8159 sideroad 30 ,2024-02-04,2.1,-7.8,-3.0,-1.0,-7.8,-4.9,-5.0,86.5,0.0,0,0.0,,0.0,0.4,15.8,11.4,331.3,1018.5,20.0,14.6,130.5,11.3,5,10.0,2024-02-04T07:35:00,2024-02-04T17:35:52,0.83,Clear,Clearing in the afternoon.,clear-day,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,F5184"
8159 sideroad 30 ,2024-02-05,-0.2,-3.8,-1.9,-3.5,-9.8,-5.8,-3.7,88.2,0.0,0,0.0,,0.0,0.5,18.7,18.8,31.0,1019.5,46.7,16.1,34.6,3.1,1,10.0,2024-02-05T07:33:49,2024-02-05T17:37:15,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,F5184"
8159 sideroad 30 ,2024-02-06,3.4,-6.0,-1.6,3.4,-10.0,-3.6,-5.9,74.4,0.0,0,0.0,,0.0,0.8,11.5,13.9,50.7,1024.7,13.3,16.3,141.0,12.3,6,10.0,2024-02-06T07:32:36,2024-02-06T17:38:37,0.89,Clear,Clear conditions throughout the day.,clear-day,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,F5184"
8159 sideroad 30 ,2024-02-07,5.8,-4.2,0.1,4.7,-5.4,-1.1,-4.0,75.6,0.0,0,0.0,,0.0,0.4,14.4,7.8,124.6,1025.1,62.6,16.3,113.2,9.9,5,10.0,2024-02-07T07:31:21,2024-02-07T17:40:00,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,F5184"
8159 sideroad 30 ,2024-02-08,7.3,-2.1,1.9,4.8,-5.2,-0.7,-2.1,76.0,0.0,0,0.0,,0.0,0.4,35.3,16.5,112.8,1019.2,61.9,15.0,87.9,7.6,5,10.0,2024-02-08T07:30:05,2024-02-08T17:41:22,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,F5184"
8159 sideroad 30 ,2024-02-09,12.1,2.9,8.1,12.1,-0.5,6.1,4.5,78.2,1.389,100,20.83,rain,0.0,0.0,45.8,34.7,203.9,1008.4,53.1,16.4,62.8,5.4,4,10.0,2024-02-09T07:28:47,2024-02-09T17:42:45,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,F5184"
8159 sideroad 30 ,2024-02-10,6.9,-0.2,2.7,4.1,-4.7,-1.3,0.1,82.8,0.018,100,4.17,"rain,snow",0.0,0.0,38.3,25.9,271.5,1009.3,52.6,15.5,101.3,8.8,5,10.0,2024-02-10T07:27:28,2024-02-10T17:44:07,0.03,"Snow, Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain or snow.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,F5184"
8159 sideroad 30 ,2024-02-11,0.5,-1.7,-0.7,-2.7,-6.4,-4.9,-3.8,79.7,0.002,100,4.17,"rain,snow",0.0,0.0,33.1,21.2,288.6,1015.5,83.8,16.4,43.3,3.7,2,10.0,2024-02-11T07:26:07,2024-02-11T17:45:29,0.06,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,F5184"
8159 sideroad 30 ,2024-02-12,1.7,-3.8,-0.7,-0.4,-5.9,-3.6,-5.3,72.1,0.0,0,0.0,,0.0,0.0,15.8,13.9,277.8,1012.2,53.4,16.4,131.3,11.4,8,10.0,2024-02-12T07:24:45,2024-02-12T17:46:51,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,F5184"
8159 sideroad 30 ,2024-02-13,0.8,-5.9,-2.9,-3.9,-12.0,-7.3,-6.3,78.1,0.02,100,8.33,"rain,snow",0.0,0.0,52.5,34.5,314.3,1010.0,55.2,15.7,90.9,7.7,5,10.0,2024-02-13T07:23:22,2024-02-13T17:48:13,0.13,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,F5184"
8159 sideroad 30 ,2024-02-14,-2.7,-9.2,-5.8,-6.9,-14.5,-10.8,-10.6,69.5,0.003,100,4.17,snow,0.0,0.1,31.4,22.1,309.0,1022.3,37.6,16.4,114.4,9.8,6,10.0,2024-02-14T07:21:57,2024-02-14T17:49:34,0.16,"Snow, Partially cloudy",Becoming cloudy in the afternoon with early morning snow.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,F5184"
8159 sideroad 30 ,2024-02-15,-0.9,-8.2,-4.0,-5.4,-11.0,-8.4,-6.4,83.7,2.948,100,41.67,"rain,snow",5.2,3.1,62.2,39.9,245.3,1013.2,65.6,13.8,16.8,1.5,1,10.0,2024-02-15T07:20:31,2024-02-15T17:50:56,0.2,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999,71263099999,F5184"
8159 sideroad 30 ,2024-02-16,-3.6,-6.6,-4.8,-9.5,-13.2,-11.2,-9.5,69.8,1.299,100,8.33,snow,1.2,7.7,53.3,37.3,284.0,1014.8,73.7,15.8,76.9,6.6,4,10.0,2024-02-16T07:19:04,2024-02-16T17:52:17,0.25,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,F5184"
8159 sideroad 30 ,2024-02-17,-7.0,-11.4,-8.5,-10.1,-17.7,-15.1,-12.2,74.9,0.33,100,33.33,snow,0.0,7.0,49.2,34.2,269.9,1011.5,58.3,14.9,153.4,13.3,7,10.0,2024-02-17T07:17:35,2024-02-17T17:53:38,0.27,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999,F5184"
8159 sideroad 30 ,2024-02-18,-2.3,-8.6,-5.7,-9.3,-17.6,-13.8,-8.3,82.0,0.1,100,37.5,snow,1.5,8.2,53.0,38.1,239.3,1005.8,83.4,13.5,61.5,5.4,3,10.0,2024-02-18T07:16:06,2024-02-18T17:54:58,0.3,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,F5184"
8159 sideroad 30 ,2024-02-19,-3.1,-9.1,-6.3,-5.1,-13.4,-8.6,-11.8,66.0,0.006,100,4.17,snow,0.0,7.8,33.3,21.6,264.3,1022.9,50.4,16.4,100.8,8.8,5,10.0,2024-02-19T07:14:35,2024-02-19T17:56:19,0.33,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,F5184"
8159 sideroad 30 ,2024-02-20,3.2,-12.1,-4.1,-0.4,-16.6,-7.0,-8.4,74.0,0.0,0,0.0,,0.0,3.4,18.7,14.9,120.2,1027.7,18.1,16.4,167.7,14.6,6,10.0,2024-02-20T07:13:03,2024-02-20T17:57:39,0.37,Clear,Clear conditions throughout the day.,clear-day,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,F5184"
8159 sideroad 30 ,2024-02-21,8.7,-4.5,2.6,5.7,-6.1,0.0,-3.0,68.0,0.0,0,0.0,,0.0,0.8,34.3,20.8,164.6,1019.0,60.7,16.4,126.3,10.9,6,10.0,2024-02-21T07:11:30,2024-02-21T17:58:59,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,F5184"
8159 sideroad 30 ,2024-02-22,9.2,-0.7,4.3,9.2,-0.7,3.5,-1.6,66.3,0.0,0,0.0,,0.0,0.1,38.9,18.2,242.8,1006.1,69.6,16.4,83.9,7.2,4,10.0,2024-02-22T07:09:56,2024-02-22T18:00:18,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,F5184"
8159 sideroad 30 ,2024-02-23,5.1,-8.4,-1.3,1.4,-16.5,-4.8,-4.8,77.7,0.0,0,0.0,,0.0,0.1,34.9,24.0,333.1,1002.2,52.0,16.3,157.0,13.6,7,10.0,2024-02-23T07:08:21,2024-02-23T18:01:38,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,F5184"
8159 sideroad 30 ,2024-02-24,-5.2,-13.6,-9.2,-7.2,-21.2,-15.3,-15.6,60.5,0.0,0,0.0,,0.0,0.0,37.1,25.4,349.9,1014.8,18.3,16.4,193.7,16.7,7,10.0,2024-02-24T07:06:45,2024-02-24T18:02:57,0.5,Clear,Clear conditions throughout the day.,clear-day,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,F5184"
8159 sideroad 30 ,2024-02-25,3.2,-8.7,-1.5,-0.9,-12.9,-6.9,-6.3,70.6,0.0,0,0.0,,0.0,0.0,45.3,33.2,205.3,1011.9,47.4,16.4,94.2,8.1,5,10.0,2024-02-25T07:05:08,2024-02-25T18:04:15,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,71624099999,E5149,CWLS,71631099999,F5184"
8159 sideroad 30 ,2024-02-26,9.0,-3.0,2.5,8.8,-5.2,0.8,-4.1,65.8,0.0,0,0.0,,0.0,0.0,27.7,16.4,142.5,1012.1,14.4,16.4,186.7,16.2,7,10.0,2024-02-26T07:03:30,2024-02-26T18:05:34,0.57,Clear,Clear conditions throughout the day.,clear-day,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,F5184"
8159 sideroad 30 ,2024-02-27,10.2,0.5,5.9,10.2,-2.9,3.4,3.1,83.3,5.155,100,20.83,rain,0.0,0.0,39.2,22.6,134.9,1002.7,49.2,15.3,36.0,3.0,3,10.0,2024-02-27T07:01:52,2024-02-27T18:06:52,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,F5184"
8159 sideroad 30 ,2024-02-28,12.8,-7.6,2.2,12.8,-16.8,-2.7,0.5,88.7,11.216,100,25.0,"rain,snow",0.0,0.0,67.6,45.7,265.8,999.4,80.4,11.6,52.6,4.6,4,10.0,2024-02-28T07:00:13,2024-02-28T18:08:10,0.64,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"71352099999,71297099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999,F5184"
8159 sideroad 30 ,2024-02-29,-6.0,-8.8,-7.2,-10.7,-17.6,-14.7,-11.9,69.7,0.0,0,0.0,,0.0,0.1,50.6,35.8,277.3,1026.5,53.4,15.1,170.9,14.9,8,10.0,2024-02-29T06:58:32,2024-02-29T18:09:27,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71624099999,71368099999,CWLS,CXHM,71631099999,F5184"
8159 sideroad 30 ,2024-03-01,7.4,-7.0,0.0,5.0,-9.9,-2.3,-6.1,66.2,0.0,0,0.0,,0.0,0.0,29.2,21.8,171.3,1027.4,28.6,16.7,174.2,15.1,7,10.0,2024-03-01T06:56:52,2024-03-01T18:10:44,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999,F5184"
8159 sideroad 30 ,2024-03-02,5.9,1.0,3.5,5.9,-1.0,2.5,1.9,89.8,0.441,100,16.67,rain,0.0,0.0,18.7,11.2,136.7,1021.2,88.5,13.0,30.0,2.6,2,10.0,2024-03-02T06:55:10,2024-03-02T18:12:01,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,F5184"
8159 sideroad 30 ,2024-03-03,9.3,3.2,5.5,7.4,1.4,3.6,4.1,91.0,0.0,0,0.0,,0.0,0.0,29.5,20.2,110.9,1022.6,80.9,9.3,58.2,4.9,3,10.0,2024-03-03T06:53:28,2024-03-03T18:13:18,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,71624099999,E5149,CWLS,71631099999,F5184"
8159 sideroad 30 ,2024-03-04,18.9,2.2,8.8,18.9,-0.1,7.3,5.8,83.8,0.0,0,0.0,,0.0,0.0,40.5,25.8,128.6,1019.6,33.8,12.0,150.0,12.9,7,10.0,2024-03-04T06:51:45,2024-03-04T18:14:34,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,71624099999,E5149,CWLS,71631099999,F5184"
8159 sideroad 30 ,2024-03-05,15.1,6.8,10.5,15.1,4.5,9.6,7.4,81.7,0.134,100,16.67,rain,0.0,0.0,40.7,20.3,171.4,1014.1,57.0,15.6,83.0,7.1,5,10.0,2024-03-05T06:50:02,2024-03-05T18:15:51,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999,F5184"
8159 sideroad 30 ,2024-03-06,7.6,2.2,4.9,5.0,-3.2,1.9,3.5,90.5,0.006,100,4.17,rain,0.0,0.0,39.8,28.7,27.4,1016.7,91.0,14.6,56.0,4.9,2,10.0,2024-03-06T06:48:18,2024-03-06T18:17:06,0.88,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"71352099999,CZEL,71368099999,71624099999,E5149,CWLS,CXHM,71631099999,F5184"
8159 sideroad 30 ,2024-03-07,10.4,0.0,4.3,10.4,-3.5,1.1,-2.9,60.9,0.0,0,0.0,,0.0,0.0,36.2,25.2,62.7,1021.4,23.5,16.7,181.1,15.5,7,10.0,2024-03-07T06:46:33,2024-03-07T18:18:22,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,71624099999,E5149,CWLS,CXHM,71631099999,71263099999,F5184,CXTO"
8159 sideroad 30 ,2024-03-08,11.3,0.9,5.1,11.3,-3.7,2.2,-0.5,67.9,1.492,100,12.5,rain,0.0,0.0,33.3,23.5,91.1,1019.4,68.5,16.2,138.8,11.9,6,10.0,2024-03-08T06:44:48,2024-03-08T18:19:37,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"71352099999,CZEL,71368099999,71624099999,E5149,CWLS,71631099999,F5184"
8159 sideroad 30 ,2024-03-09,9.5,1.9,5.4,6.2,-2.6,1.5,4.5,93.6,15.372,100,70.83,rain,0.0,0.0,45.1,32.7,210.5,1004.0,90.2,13.4,27.5,2.4,1,10.0,2024-03-09T06:43:03,2024-03-09T18:20:52,0.98,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"71352099999,CZEL,71368099999,71624099999,E5149,CWLS,71631099999,F5184"
8159 sideroad 30 ,2024-03-10,1.5,-3.9,-1.7,-2.2,-12.1,-7.8,-4.2,83.4,0.057,100,25.0,"rain,snow",0.0,0.1,56.7,36.0,311.2,1004.2,89.3,13.5,63.3,5.1,3,10.0,2024-03-10T07:41:17,2024-03-10T19:22:07,0.0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,"71352099999,CZEL,71368099999,71624099999,E5149,CWLS,71631099999,F5184"
8159 sideroad 30 ,2024-03-11,5.3,-2.8,1.1,1.9,-8.4,-4.0,-4.8,65.8,0.003,100,4.17,"rain,snow",0.0,0.0,49.0,29.4,290.4,1014.3,27.8,16.8,187.0,16.1,7,10.0,2024-03-11T07:39:31,2024-03-11T19:23:22,0.04,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,"71352099999,CZEL,71368099999,71624099999,E5149,CWLS,CXHM,71631099999,F5184"
8159 sideroad 30 ,2024-03-12,15.3,-0.3,6.2,15.3,-3.4,5.2,0.9,71.9,0.0,0,0.0,,0.0,0.0,21.6,16.4,217.8,1010.5,28.0,16.7,198.1,17.3,8,10.0,2024-03-12T07:37:44,2024-03-12T19:24:36,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999,71263099999,F5184"
8159 sideroad 30 ,2024-03-13,16.0,5.3,9.9,16.0,3.3,9.1,2.4,63.1,0.0,0,0.0,,0.0,0.0,33.3,22.3,285.3,1010.4,15.5,16.4,200.4,17.3,7,10.0,2024-03-13T07:35:57,2024-03-13T19:25:50,0.11,Clear,Clear conditions throughout the day.,clear-day,"71352099999,CZEL,71368099999,71624099999,E5149,CWLS,71631099999,F5184"
8159 sideroad 30 ,2024-03-14,8.9,0.7,5.0,8.3,-0.2,3.3,2.0,81.2,20.95,100,33.33,rain,0.0,0.0,41.9,26.4,62.1,1015.2,77.5,12.4,31.1,2.7,2,10.0,2024-03-14T07:34:10,2024-03-14T19:27:04,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71352099999,CZEL,71368099999,71624099999,E5149,CWLS,71631099999,F5184"
8159 sideroad 30 ,2024-03-15,8.5,-0.1,4.0,6.4,-5.1,0.6,2.3,89.0,0.786,100,4.17,rain,0.0,0.0,33.1,20.3,339.6,1013.4,77.0,16.0,84.0,7.2,3,10.0,2024-03-15T07:32:22,2024-03-15T19:28:18,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"71352099999,CZEL,71368099999,71624099999,E5149,CWLS,71631099999,F5184"
8159 sideroad 30 ,2024-03-16,8.4,-0.9,3.3,4.2,-4.7,-0.5,0.4,82.6,2.096,100,16.67,rain,0.0,0.0,51.3,36.5,214.1,1006.6,72.7,16.0,95.1,8.1,8,10.0,2024-03-16T07:30:35,2024-03-16T19:29:32,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"71352099999,CZEL,71368099999,71624099999,E5149,CWLS,71631099999,F5184"
8159 sideroad 30 ,2024-03-17,2.3,-1.2,0.5,-0.7,-7.4,-4.5,-2.3,82.1,1.335,100,50.0,"rain,snow",0.0,0.2,47.6,32.9,277.7,1003.3,60.3,15.9,133.3,11.5,10,10.0,2024-03-17T07:28:47,2024-03-17T19:30:45,0.25,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"71352099999,CZEL,71368099999,71624099999,E5149,CWLS,71631099999,F5184"
8159 sideroad 30 ,2024-03-18,-0.2,-4.1,-2.5,-6.0,-10.7,-9.0,-6.0,77.4,0.06,100,16.67,"rain,snow",0.0,0.0,44.2,33.5,288.2,1009.5,77.8,15.8,59.4,5.0,3,10.0,2024-03-18T07:26:59,2024-03-18T19:31:58,0.28,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,F5184"
8159 sideroad 30 ,2024-03-19,-0.5,-4.2,-2.4,-5.0,-10.5,-8.3,-4.5,85.2,0.433,100,62.5,"rain,snow",0.3,1.1,44.2,30.9,232.2,1005.0,87.6,11.3,74.3,6.6,3,10.0,2024-03-19T07:25:10,2024-03-19T19:33:11,0.31,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,F5184"
8159 sideroad 30 ,2024-03-20,-0.1,-7.1,-3.8,-5.0,-14.8,-10.9,-7.5,76.1,0.58,100,37.5,"rain,snow",2.3,4.0,59.5,45.2,292.7,1006.6,62.8,13.1,123.6,10.7,8,10.0,2024-03-20T07:23:22,2024-03-20T19:34:24,0.34,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"71352099999,CZEL,71368099999,71624099999,E5149,CWLS,71631099999,F5184"
8159 sideroad 30 ,2024-03-21,-5.1,-9.8,-7.4,-7.8,-15.0,-12.8,-11.5,72.6,0.016,100,12.5,snow,0.0,4.3,37.1,22.6,309.6,1023.8,54.1,15.2,133.8,11.5,6,10.0,2024-03-21T07:21:34,2024-03-21T19:35:37,0.38,"Snow, Partially cloudy",Partly cloudy throughout the day with snow clearing later.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,F5184"
8159 sideroad 30 ,2024-03-22,-4.6,-10.8,-6.9,-9.3,-14.2,-11.1,-9.2,83.8,2.35,100,41.67,snow,4.0,5.9,31.7,21.1,87.7,1025.8,74.2,11.3,75.8,6.6,4,10.0,2024-03-22T07:19:45,2024-03-22T19:36:50,0.41,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,F5184"
8159 sideroad 30 ,2024-03-23,-1.2,-10.1,-5.5,-7.0,-16.1,-11.0,-9.5,74.8,0.03,100,4.17,snow,1.4,15.5,34.9,25.4,349.8,1021.7,44.7,16.0,224.6,19.5,8,10.0,2024-03-23T07:17:57,2024-03-23T19:38:02,0.45,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,F5184"
8159 sideroad 30 ,2024-03-24,1.3,-12.1,-5.1,-1.1,-15.2,-7.6,-12.4,59.0,0.0,0,0.0,,0.0,9.3,25.9,18.2,89.2,1027.5,16.1,16.4,149.1,12.8,8,10.0,2024-03-24T07:16:08,2024-03-24T19:39:15,0.48,Clear,Clear conditions throughout the day.,clear-day,"71352099999,CZEL,71368099999,71624099999,E5149,CWLS,71631099999,F5184"
8159 sideroad 30 ,2024-03-25,10.2,-3.1,2.7,10.2,-9.3,-1.7,-4.7,59.7,0.0,0,0.0,,0.0,4.1,36.2,23.5,99.5,1022.3,36.8,16.7,225.3,19.5,9,10.0,2024-03-25T07:14:20,2024-03-25T19:40:27,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999,F5184"
8159 sideroad 30 ,2024-03-26,7.6,3.1,5.3,4.2,-0.8,1.8,1.7,78.6,9.516,100,50.0,rain,0.0,0.0,43.4,24.0,122.4,1012.1,84.8,13.8,32.3,2.9,2,10.0,2024-03-26T07:12:32,2024-03-26T19:41:39,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71352099999,71297099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999,71263099999,F5184,CXTO"
8159 sideroad 30 ,2024-03-27,8.4,0.6,4.1,5.6,-3.8,0.1,2.1,86.8,4.584,100,29.17,"rain,snow",0.0,0.0,38.0,24.1,229.1,1012.6,82.0,15.7,57.0,5.1,3,10.0,2024-03-27T07:10:44,2024-03-27T19:42:51,0.58,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999,F5184,CXTO"
8159 sideroad 30 ,2024-03-28,6.1,-2.9,1.7,2.9,-6.0,-1.8,-4.8,63.5,0.0,0,0.0,,0.0,0.0,37.0,25.3,240.2,1017.8,25.0,16.2,203.2,17.6,9,10.0,2024-03-28T07:08:55,2024-03-28T19:44:04,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"CZEL,E5149,CWLS,CXHM,F5184,CXTO"
8159 sideroad 30 ,2024-03-29,2.6,-3.3,-0.6,-1.6,-6.8,-4.3,-4.7,74.4,0.0,0,0.0,,0.0,0.0,38.4,26.8,305.1,1015.7,35.9,16.2,96.4,8.2,4,10.0,2024-03-29T07:07:08,2024-03-29T19:45:16,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"CZEL,CWLS,CXHM,F5184,CXTO"
8159 sideroad 30 ,2024-03-30,7.8,-4.9,1.3,7.8,-7.7,0.1,-3.0,75.9,0.03,100,8.33,rain,0.0,0.0,20.2,10.9,279.9,1012.3,57.5,16.2,175.0,15.0,8,10.0,2024-03-30T07:05:20,2024-03-30T19:46:27,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"CZEL,CWLS,CXHM,F5184,CXTO"
8159 sideroad 30 ,2024-03-31,6.7,-0.1,2.6,4.2,-4.6,-0.3,-1.1,77.2,0.0,0,0.0,,0.0,0.0,20.2,15.8,305.6,1014.4,69.5,16.6,176.7,15.2,8,10.0,2024-03-31T07:03:32,2024-03-31T19:47:39,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"CZEL,71624099999,E5149,CWLS,CXHM,F5184,CXTO"
8159 sideroad 30 ,2024-04-01,10.8,-0.5,4.5,10.8,-3.1,1.9,-1.4,67.5,0.0,0,0.0,,0.0,0.0,27.7,17.8,33.9,1015.0,62.4,17.7,244.9,21.3,8,10.0,2024-04-01T07:01:45,2024-04-01T19:48:51,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71624099999,71368099999,CWLS,CXHM,71631099999,71263099999,F5184,CXTO"
8159 sideroad 30 ,2024-04-02,5.2,3.2,4.4,2.2,-2.6,-0.7,-0.4,72.5,0.597,100,25.0,rain,0.0,0.0,61.6,43.5,80.8,1007.9,91.1,12.3,49.5,4.2,3,10.0,2024-04-02T06:59:58,2024-04-02T19:50:03,0.79,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999,F5184,CXTO"
