name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
8159 sideroad 30 ,2016-07-12,30.8,16.1,23.7,30.8,16.1,23.7,14.9,60.2,0,0,0,,0,0,40.4,29.5,189.6,1015.1,35,14.7,312.9,24.7,8,,2016-07-12T05:51:20,2016-07-12T21:02:08,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-07-13,31.7,20.3,25.8,31.2,20.3,25.8,17.1,61.5,0.781,100,4.17,rain,0,0,38.6,24.1,229,1012,30.8,14.7,18,0.7,2,,2016-07-13T05:52:10,2016-07-13T21:01:31,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-07-14,27.5,19.1,22.4,27.7,19.1,22.4,17.8,77.6,19.316,100,54.17,rain,0,0,48,29.3,241.5,1008.3,74.5,14,251.9,21.7,8,,2016-07-14T05:53:01,2016-07-14T21:00:52,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-07-15,21.8,14,18.3,21.8,14,18.3,14.6,79.6,3.159,100,25,rain,0,0,48.6,26.1,284.4,1011.9,28.5,15.4,252.3,21.7,8,,2016-07-15T05:53:53,2016-07-15T21:00:11,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-07-16,22.2,11.7,16.6,22.2,11.7,16.6,10.2,68.4,0,0,0,,0,0,25.2,13.6,330.1,1019,35.1,14.7,320.6,27.6,9,,2016-07-16T05:54:46,2016-07-16T20:59:28,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-07-17,24.5,7.8,17.8,24.5,7.8,17.8,10.9,67,1.791,100,16.67,rain,0,0,40,21.9,204.2,1019.4,14.3,14.7,287.1,24.8,9,,2016-07-17T05:55:40,2016-07-17T20:58:42,0.43,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-07-18,25.5,15.5,22.7,25.5,15.5,22.7,14.8,62.5,2.483,100,16.67,rain,0,0,45.4,31.8,285.1,1016.4,20.4,14.8,296.4,25.5,9,,2016-07-18T05:56:35,2016-07-18T20:57:55,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-07-19,23.1,10.3,17.8,23.1,10.3,17.8,8,55.5,0.975,100,8.33,rain,0,0,39.4,22.2,317.9,1022.9,27.7,14.7,289.7,24.9,9,,2016-07-19T05:57:31,2016-07-19T20:57:06,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-07-20,26.3,8.5,17.8,26.3,8.3,17.7,9.7,64,1.171,100,8.33,rain,0,0,25.2,14.2,300.5,1024.3,10,14.7,326,28.2,10,,2016-07-20T05:58:28,2016-07-20T20:56:14,0.53,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-07-21,30.1,12.6,22.6,31,12.6,23.1,16.1,68.8,0.986,100,12.5,rain,0,0,39.2,27.7,232.6,1018,17.1,14.7,281.4,24.4,9,,2016-07-21T05:59:26,2016-07-21T20:55:21,0.56,Rain,Clear conditions throughout the day with rain.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-07-22,30.8,20.2,25.4,30.4,20.2,25.4,16.7,61.8,2.146,100,12.5,rain,0,0,47.5,25.5,276.1,1012.7,28.8,14.5,318.6,27.4,9,,2016-07-22T06:00:25,2016-07-22T20:54:26,0.6,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-07-23,30.6,15.6,23.4,29.5,15.6,23.1,13.4,57.9,1.56,100,8.33,rain,0,0,37.1,21.4,311,1014.5,4,14.6,317.4,27.4,8,,2016-07-23T06:01:24,2016-07-23T20:53:29,0.63,Rain,Clear conditions throughout the day with afternoon rain.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-07-24,27.1,15.3,21.7,27.8,15.3,21.8,15.7,70,0,0,0,,0,0,33.5,19,153.9,1015.5,62.2,14.5,129.5,11.2,6,,2016-07-24T06:02:24,2016-07-24T20:52:30,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-07-25,27.9,19.5,23.6,28.9,19.5,23.8,18.7,76.5,29.886,100,25,rain,0,0,40.3,25.4,278.9,1011.6,54.1,13.2,211.1,18.2,8,,2016-07-25T06:03:25,2016-07-25T20:51:29,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-07-26,26.6,15.7,21.1,26.6,15.7,21.1,14.5,68.3,0.781,100,4.17,rain,0,0,36,17.5,309.4,1015.8,12.9,14.5,310.6,26.9,9,,2016-07-26T06:04:26,2016-07-26T20:50:27,0.75,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-07-27,29.4,14,22.1,29.9,14,22.3,16.1,71.1,1.081,100,8.33,rain,0,0,35.3,22,277.9,1014.8,11.3,14.6,296.3,25.6,9,,2016-07-27T06:05:28,2016-07-27T20:49:22,0.78,Rain,Clear conditions throughout the day with afternoon rain.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-07-28,27.4,17.4,22.7,27.9,17.4,22.9,16.6,70.4,0.13,100,8.33,rain,0,0,140.8,13,59.1,1013.5,64.4,14.6,243.6,21,8,,2016-07-28T06:06:31,2016-07-28T20:48:16,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-07-29,25.3,17.5,21,25.3,17.5,21,13.8,64.3,0.621,100,4.17,rain,0,0,28.8,20.2,48.6,1015.2,73.1,14.6,249.4,21.8,7,,2016-07-29T06:07:34,2016-07-29T20:47:09,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-07-30,24.7,15.5,19.2,24.7,15.5,19.2,13.2,69.4,2.36,100,20.83,rain,0,0,41,19.7,78,1017.3,62.2,14.7,233.3,20.3,7,,2016-07-30T06:08:37,2016-07-30T20:45:59,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-07-31,23.2,16.4,19.7,23.2,16.4,19.7,15,74.3,0,0,0,,0,0,34.6,19.4,80.7,1017.5,71.9,14.7,155.1,13.2,7,,2016-07-31T06:09:41,2016-07-31T20:44:48,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-08-01,26.1,15.9,20.8,26.1,15.9,20.8,16.2,76,0.895,100,4.17,rain,0,0,29.2,15.3,77.5,1018.8,28.8,13.9,252.6,21.8,8,,2016-08-01T06:10:45,2016-08-01T20:43:36,0.96,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"71352099999,71297099999,CZEL,71368099999,71624099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-08-02,28.4,14.5,21.8,27.8,14.5,21.7,13.2,62.5,0,0,0,,0,0,29.9,13.9,93,1020,5.4,13.8,281.2,24.2,9,,2016-08-02T06:11:50,2016-08-02T20:42:21,0,Clear,Clear conditions throughout the day.,clear-day,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-08-03,28.6,13.7,21.7,28.2,13.7,21.7,13.6,62.8,0,0,0,,0,0,16.6,9.3,124.5,1019.4,19.9,14.6,233.1,20.2,8,,2016-08-03T06:12:55,2016-08-03T20:41:06,0.03,Clear,Clear conditions throughout the day.,clear-day,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-08-04,30.2,13.8,22.7,29.5,13.8,22.5,13.9,61.8,0.01,100,4.17,rain,0,0,29.9,17.3,175.6,1017.2,7.1,14.7,301.6,26.1,9,,2016-08-04T06:14:01,2016-08-04T20:39:48,0.06,Rain,Clear conditions throughout the day with morning rain.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-08-05,29.6,20.1,24.1,31.3,20.1,24.7,19.5,76.3,0.894,100,8.33,rain,0,0,40.4,24.8,227.5,1010.4,21,13.8,223.5,19.2,6,,2016-08-05T06:15:06,2016-08-05T20:38:30,0.09,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"71352099999,71297099999,CZEL,71368099999,71624099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-08-06,26.3,15,20.5,26.3,15,20.5,13,64.3,0,0,0,,0,0,38.2,24.1,311.8,1011.3,12.5,14.7,255.5,22,7,,2016-08-06T06:16:12,2016-08-06T20:37:09,0.12,Clear,Clear conditions throughout the day.,clear-day,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-08-07,25.5,13.9,19.2,25.5,13.9,19.2,11.8,65.4,0.594,100,8.33,rain,0,0,34.6,17.6,321.7,1015.7,17.4,14.7,259.9,22.3,7,,2016-08-07T06:17:18,2016-08-07T20:35:48,0.15,Rain,Clear conditions throughout the day with rain clearing later.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-08-08,27.7,10.5,19.5,26.8,10.5,19.4,9,56,0.781,100,4.17,rain,0,0,19.8,13.2,78.3,1019.6,0,14.2,317.6,27.5,9,,2016-08-08T06:18:25,2016-08-08T20:34:25,0.19,Rain,Clear conditions throughout the day with early morning rain.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-08-09,29.3,11.3,21.2,28.4,11.3,21,12.1,59,0.585,100,4.17,rain,0,0,35.6,14.7,142.6,1019,29.2,14.5,275.4,23.7,9,,2016-08-09T06:19:31,2016-08-09T20:33:01,0.22,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,"71352099999,CZEL,71368099999,CWLS,CXHM,71631099999,71833099999,CXTO"
8159 sideroad 30 ,2016-08-10,31.7,16.3,24.2,31.1,16.3,24.1,15.3,61.3,0,0,0,,0,0,33.5,17.4,273.3,1018.2,12.6,14.3,281.2,24.3,8,,2016-08-10T06:20:38,2016-08-10T20:31:35,0.25,Clear,Clear conditions throughout the day.,clear-day,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-08-11,30.9,15.4,22.9,32.1,15.4,23.2,18.5,77.9,26.275,100,25,rain,0,0,51.8,14.7,175.7,1016.9,32,14,248.2,21.4,8,,2016-08-11T06:21:45,2016-08-11T20:30:08,0.28,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-08-12,31.1,22.6,25.7,33.3,22.6,26.4,21,77,0.113,100,4.17,rain,0,0,37.1,24.6,257.6,1010.4,48.4,14.7,220.9,19.1,7,,2016-08-12T06:22:52,2016-08-12T20:28:40,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999,71534099999,71263099999,71833099999"
8159 sideroad 30 ,2016-08-13,26.8,21.5,23.2,29,21.5,23.2,21.3,89.5,32.714,100,41.67,rain,0,0,50.8,25.2,220.6,1009.1,98.5,12.1,85.6,7.5,4,,2016-08-13T06:23:59,2016-08-13T20:27:11,0.35,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-08-14,24.4,17.3,21,24.4,17.3,21,17,79,0,0,0,,0,0,38.9,21.2,292.6,1015.1,31.8,14.7,191.4,16.5,6,,2016-08-14T06:25:06,2016-08-14T20:25:41,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-08-15,25,14.4,20.1,25,14.4,20.1,16.2,79.7,0.009,100,4.17,rain,0,0,27.7,14.3,147.2,1021.7,35,13,209.3,18,7,,2016-08-15T06:26:14,2016-08-15T20:24:09,0.41,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-08-16,23.6,18,20.6,23.6,18,20.6,18.4,87.7,21.571,100,50,rain,0,0,60.6,36.2,228.3,1015.5,89,12.3,109.2,9.4,5,,2016-08-16T06:27:21,2016-08-16T20:22:37,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-08-17,25.7,14.1,19.1,25.7,14.1,19.1,16.4,85.4,2.396,100,12.5,rain,0,0,33.5,20.8,223.7,1018.1,44.8,14.6,224.3,19.5,7,,2016-08-17T06:28:28,2016-08-17T20:21:03,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,71534099999,71263099999,71833099999"
8159 sideroad 30 ,2016-08-18,27.1,16.8,21.3,27.7,16.8,21.4,16.9,77.9,0,0,0,,0,0,27.4,12.3,314.1,1017.1,32.8,13.6,205,17.8,7,,2016-08-18T06:29:36,2016-08-18T20:19:29,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-08-19,27,14.2,21.2,27.9,14.2,21.3,16.7,77.5,0.716,100,8.33,rain,0,0,31,16.1,182.2,1014.5,15.8,11.1,242.3,21,8,,2016-08-19T06:30:43,2016-08-19T20:17:53,0.55,Rain,Clear conditions throughout the day with rain.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-08-20,28.1,19.3,23.3,29.7,19.3,23.6,19.1,78.7,8.787,100,16.67,rain,0,0,36.4,21.4,191.2,1008.8,44,11.3,232.8,20.2,8,,2016-08-20T06:31:51,2016-08-20T20:16:17,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-08-21,22.5,14.3,19.3,22.5,14.3,19.3,15.4,78.5,10.807,100,37.5,rain,0,0,47.8,27,265,1006.8,70,14,219.3,18.9,7,,2016-08-21T06:32:58,2016-08-21T20:14:39,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-08-22,20.8,9.2,15.4,20.8,9.2,15.4,10.3,74,0.593,100,4.17,rain,0,0,43.2,19.7,289.6,1020.3,22.1,14.4,258.2,22.4,8,,2016-08-22T06:34:06,2016-08-22T20:13:01,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-08-23,24.5,10.4,17.8,24.5,10.4,17.8,12.6,74.3,0,0,0,,0,0,35.6,21.2,234.3,1024.4,6.5,14.7,253.4,21.8,8,,2016-08-23T06:35:13,2016-08-23T20:11:22,0.69,Clear,Clear conditions throughout the day.,clear-day,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-08-24,25.9,12.6,20.1,25.9,12.6,20.1,14.5,72.4,0.39,100,4.17,rain,0,0,38,24,199.1,1020.2,22.2,14.5,256.7,22.2,8,,2016-08-24T06:36:21,2016-08-24T20:09:42,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-08-25,26,19.9,22.4,26,19.9,22.4,20.2,87.9,30.511,100,37.5,rain,0,0,36.7,16.3,253.3,1014.1,78.3,12.1,137.4,11.7,6,,2016-08-25T06:37:28,2016-08-25T20:08:01,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-08-26,25.3,17.2,21,25.3,17.2,21,16.3,76.7,0,0,0,,0,0,34.6,18.1,282.3,1018.7,24.8,12,259.3,22.6,8,,2016-08-26T06:38:36,2016-08-26T20:06:19,0.8,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-08-27,25,13.1,19.5,25,13.1,19.5,14.8,75.3,0,0,0,,0,0,25.2,11.7,113.9,1022.3,36.9,12.4,205,17.6,7,,2016-08-27T06:39:43,2016-08-27T20:04:37,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-08-28,26.3,16.3,20.9,26.3,16.3,20.9,17.5,81.6,0.017,100,4.17,rain,0,0,42.5,19.1,289.9,1021.5,36.1,14,190.6,16.3,6,,2016-08-28T06:40:50,2016-08-28T20:02:54,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-08-29,25.2,13.2,18.8,25.2,13.2,18.8,14.1,76.7,0,0,0,,0,0,22.7,10.5,334.9,1024.3,3.9,11.9,249.8,21.5,7,,2016-08-29T06:41:58,2016-08-29T20:01:11,0.9,Clear,Clear conditions throughout the day.,clear-day,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-08-30,26.1,11.9,19.6,26.1,11.9,19.6,15.5,78.6,0,0,0,,0,0,37.1,15.8,245.7,1020.5,27.8,12,244.2,21.1,8,,2016-08-30T06:43:05,2016-08-30T19:59:26,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-08-31,24.3,13.6,20.1,24.3,13.6,20.1,14.6,73.4,0,0,0,,0,0,38.9,19.4,313.8,1014.8,54.2,14.5,196.9,16.9,7,,2016-08-31T06:44:12,2016-08-31T19:57:42,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-09-01,20.2,13.1,16.1,20.2,13.1,16.1,11.8,76.5,0.009,100,4.17,rain,0,0,38.5,19.7,6.7,1018.1,31,14.7,185.4,15.9,6,,2016-09-01T06:45:20,2016-09-01T19:55:56,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-09-02,20.8,9.8,15.6,20.8,8.8,15.5,9.7,69.9,0,0,0,,0,0,33.5,15.4,24.2,1024.2,5.1,13.6,269.4,23.2,8,,2016-09-02T06:46:27,2016-09-02T19:54:10,0.04,Clear,Clear conditions throughout the day.,clear-day,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-09-03,22.6,9.8,15.7,22.6,8.9,15.7,10.3,72.7,1.519,100,8.33,rain,0,0,20.5,11.1,74.3,1024.7,3.7,13.3,260.2,22.5,8,,2016-09-03T06:47:34,2016-09-03T19:52:24,0.07,Rain,Clear conditions throughout the day with rain.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-09-04,24,8,16.1,24,8,16.1,9.7,70,0.895,100,4.17,rain,0,0,20.5,7.6,101.3,1025.2,0,12.4,268.2,23.2,8,,2016-09-04T06:48:41,2016-09-04T19:50:37,0.11,Rain,Clear conditions throughout the day with morning rain.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-09-05,26.3,9.6,17.8,26.3,9.6,17.8,12.5,74.2,1.56,100,8.33,rain,0,0,27.4,12.6,219.9,1023.5,3.3,11.5,260.5,22.5,8,,2016-09-05T06:49:49,2016-09-05T19:48:50,0.14,Rain,Clear conditions throughout the day with rain clearing later.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-09-06,29.8,13.8,22,31.9,13.8,22.6,17.4,77.2,0.39,100,4.17,rain,0,0,28.1,14.3,240.3,1019.4,23.7,14.3,195.5,17.1,6,,2016-09-06T06:50:56,2016-09-06T19:47:02,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-09-07,30.1,18.6,24.1,32.8,18.6,24.9,20.4,81.6,19.628,100,12.5,rain,0,0,44.3,16.9,271.7,1015.6,35,11,155.3,13.5,6,,2016-09-07T06:52:03,2016-09-07T19:45:14,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999,71833099999"
8159 sideroad 30 ,2016-09-08,26.4,20.2,23,26.4,20.2,23,20.2,84.4,15.366,100,29.17,rain,0,0,49.3,22.7,258.4,1009.9,68.3,12.8,153.9,13.5,6,,2016-09-08T06:53:10,2016-09-08T19:43:25,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-09-09,24.9,17.7,20.6,24.9,17.7,20.6,15.7,75.7,0.009,100,4.17,rain,0,0,24.1,11,314.7,1014.6,18.7,13.6,218.5,18.8,7,,2016-09-09T06:54:17,2016-09-09T19:41:37,0.25,Rain,Clear conditions throughout the day with morning rain.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-09-10,24.9,15.5,19.8,24.9,15.5,19.8,16.8,82.9,0.886,100,12.5,rain,0,0,51.1,30,202.9,1010,88.3,14,91.3,7.8,4,,2016-09-10T06:55:25,2016-09-10T19:39:48,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-09-11,19.5,9.8,15.6,19.5,9.8,15.6,10.3,71.9,0.009,100,4.17,rain,0,0,43.9,21.6,300.4,1018.5,18,14.7,230.3,20,8,,2016-09-11T06:56:32,2016-09-11T19:37:58,0.33,Rain,Clear conditions throughout the day with morning rain.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-09-12,22.1,6.3,14.3,22.1,6.3,14.3,8.8,72.6,0,0,0,,0,0,29.5,13,199.3,1022.8,0,12,245.2,21.2,8,,2016-09-12T06:57:39,2016-09-12T19:36:09,0.37,Clear,Clear conditions throughout the day.,clear-day,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-09-13,24.9,9.2,17.5,24.9,9.2,17.5,12,72.8,0,0,0,,0,0,34.9,21.5,230.3,1018.5,18.5,13.4,221.9,19.2,7,,2016-09-13T06:58:47,2016-09-13T19:34:19,0.4,Clear,Clear conditions throughout the day.,clear-day,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-09-14,19.9,11.2,16.7,19.9,11.2,16.7,11.5,72.8,0.01,100,4.17,rain,0,0,35.7,17.8,339.3,1021.9,55.6,14.7,183.7,16,7,,2016-09-14T06:59:54,2016-09-14T19:32:29,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-09-15,18.7,8.3,12.7,18.7,6.6,12.3,8.3,77,0.593,100,4.17,rain,0,0,25.9,12.1,90.2,1026.5,21.9,13.7,193.1,16.6,7,,2016-09-15T07:01:02,2016-09-15T19:30:39,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-09-16,22.6,7.3,15,22.6,6,14.7,9.9,74.9,1.485,100,4.17,rain,0,0,32.8,12.7,123.8,1021.8,0,12.5,221.2,18.9,8,,2016-09-16T07:02:09,2016-09-16T19:28:49,0.5,Rain,Clear conditions throughout the day with early morning rain.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-09-17,20.7,14,18.4,20.7,14,18.4,17.2,92.5,8.813,100,50,rain,0,0,39.5,24.3,205,1013.9,70.6,11.4,35.1,3,1,,2016-09-17T07:03:17,2016-09-17T19:26:58,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-09-18,23.8,13.7,19.1,23.8,13.7,19.1,15.2,80,0,0,0,,0,0,37.8,19.8,246.9,1014.5,42,10.6,179.7,15.4,6,,2016-09-18T07:04:24,2016-09-18T19:25:08,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-09-19,25.8,11.7,18.4,25.8,11.7,18.4,13.2,75,0.43,100,4.17,rain,0,0,24.8,12.5,227.4,1017.3,4.6,11.1,225.9,19.4,7,,2016-09-19T07:05:32,2016-09-19T19:23:18,0.6,Rain,Clear conditions throughout the day with morning rain.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-09-20,24.4,11.2,18.6,24.4,11.2,18.6,11.2,66.3,0,0,0,,0,0,37.8,20.1,302.8,1020.3,14.6,14.3,219.8,19,7,,2016-09-20T07:06:40,2016-09-20T19:21:27,0.64,Clear,Clear conditions throughout the day.,clear-day,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,71833099999"
